,company_name,address,tel,mech,lat,lon
2030,บริษัท รุ่งเรืองชัย 99 ค้าวัสดุ จำกัด,2/67 ถนนเพิ่มสิน แขวงคลองถนน เขตสายไหม กรุงเทพมหานคร 10220,098-881-7449,ไม่มี,13.89945084,100.6289488
2031,บริษัท ซัน จูปิเตอร์ จำกัด,55 ถ.จตุโชติ แขวงออเงิน เขตสายไหม กรุงเทพมหานคร 10220,02-998-3855,ไม่มี,13.614358,100.527806
2032,พีเค แอร์ ทู,79/14-16 ถ.เพิ่มสิน แขวงออเงิน เขตสายไหม กรุงเทพมหานคร 10220,,ไม่มี,13.905157,100.65889
2033,บริษัท ทรงสวัสดิ์วัสดุภัณฑ์ จำกัด,"123,125,127 ถ.มาเจริญ แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160",02-420-1669,มี,13.680574,100.2843113
2034,บริษัท บ้านเหล็กดี สตีล จำกัด,224/3 ถ.เลียบคลองภาษีเจริญฝั่งใต้ แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160,,มี,13.6837257,100.5233681
2035,บริษัท ศรีวรรญามหานคร จำกัด,7/8 หมู่ที่ 6 ถ.เชื่อมสัมพันธ์ แขวงโคกแฝด เขตหนองจอก กรุงเทพมหานคร 10530,02-543-2480-1,มี,13.836202,100.4448743
2036,หจก. ส.สินอนันต์ 2003,38/4 หมู่ 1 ถ.เลียบวารี แขวงโคกแฝด เขตหนองจอก กรุงเทพมหานคร 10530,02-989-6500,ไม่มี,13.8525453,100.4492509
2037,ห้างหุ้นส่วนจำกัด นิวค้าวัสดุ,49/13 หมู่ที่ 3  แขวงโคกแฝด เขตหนองจอก กรุงเทพมหานคร 10530,02-956-9799,มี,13.854864,100.840074
2038,บริษัท แฮปปี้โฮม เซรามิค จำกัด,11/1 หมู่ 3 ถ.สุวินทวงศ์ แขวงลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530,02-956-3852,มี,13.8062604,100.321847
2039,ชัยเจริญ,304/729 หมู่ที่ 3 แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10210,02-940-7985,มี,13.8590584,100.6249105
2040,ร้าน ป.รุ่งเรืองวัสดุ,17/107-108 ซ.งามวงศ์วาน 47(ชินเขต2) แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210,088-025-0218,ไม่มี,,
2041,ร้าน ว.วัสดุภัณฑ์,45/38 ซ.งามวงศ์วาน 47(ชินเขต2) ถ.งามวงศ์วาน แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210,02-589-8417,ไม่มี,,
2042,สวีทโฮมฮาร์ดแวร์,66/1-3 หมู่ที่ 4 ถ.ศาลายา-นครชัยศรี ต.ศาลายา อ.พุทธมณฑล จ.นครปฐม 73170,02-889-2043-4,มี,13.801554,100.1829373
2043,อ.เฉลิม เอ็นเตอร์ไพรส์,88/8 หมู่ 5 ต.คลองจินดา อ.สามพราน จ.นครปฐม 73110,"(034)223-138, 034-28-3388",มี,13.7126297,100.5025476
2044,ล.รุ่งเรืองเคหะภัณฑ์,25/10-11 หมู่ที่ 4 ถ.เพชรเกษม ต.อ้อมใหญ่ อ.สามพราน จ.นครปฐม 73160,02-420-6067,ไม่มี,13.709256,100.3909601
2045,ร้านรุ่งเรืองเสาเข็ม (นายพิศาล เล้าอรุณ),27/3 หมู่ที่ 2 ต.หนองเพรางาย อ.ไทรน้อย จ.นนทบุรี 11150,02-927-6881,มี,13.9096333,100.3892563
2046,สินทร์เจริญ,15/5 หมู่ที่ 8 ต.บางคูรัด อ.บางบัวทอง จ.นนทบุรี 11110,02-978-9826,ไม่มี,13.909361,100.3808373
2047,จีรวัฒน์ วัสดุภัณฑ์,196/4 หมู่ที่ 7 ถ.บ้านกล้วย-ไทรน้อย ต.พิมลราช อ.บางบัวทอง จ.นนทบุรี 11110,081-565-8980,ไม่มี,13.938273,100.365009
2048,บริษัท สิริศุภาภัณฑ์ จำกัด,79/12-13 หมู่ที่ 4 ถ.บางบัวทอง-ปทุมธานี ต.ละหาร อ.บางบัวทอง จ.นนทบุรี 11110,02-9231337-9,มี,13.9424159,100.5933594
2049,เปงเฮงฮวด บัวทอง,68/10-11 หมู่ 6 ถ.ตลิ่งชัน-สุพรรณบุรี ต.ละหาร อ.บางบัวทอง จ.นนทบุรี 11110,02-925-6791,ไม่มี,13.963413,100.6828273
2050,บริษัท ส.เจริญค้าวัสดุก่อสร้าง จำกัด,25/1 หมู่ 6 ถนน 345 ต.ลำโพ อ.บางบัวทอง จ.นนทบุรี 11110,,มี,13.2865813,101.2573831
2051,เมืองทองวัสดุก่อสร้าง,62/3 หมู่ 4 ถ.ชัยพฤกษ์ ต.คลองพระอุดม อ.ปากเกร็ด จ.นนทบุรี 11120,02-501-7561,ไม่มี,13.9211976,100.6596576
2052,บริษัท มอก.การช่าง จำกัด,42/37 หมู่ 7 ถ.เลี่ยงเมือง-ปากเกร็ด ต.บางตลาด อ.ปากเกร็ด จ.นนทบุรี 11120,02-583-1549,มี,13.8876397,100.4323274
2053,ดี ฮาร์ตแวร์,19/34 หมู่ที่ 5 ต.บ้านใหม่ อ.ปากเกร็ด จ.นนทบุรี 11120,"086-560-1542, 086-393-9041",มี,13.923137,100.545916
2054,ร้าน เจริญการค้า,62/2 หมู่ที่ 8 ถ.รัตนาธิเบศร์ ต.บางกระสอ อ.เมืองนนทบุรี จ.นนทบุรี 11000,02-9505464,ไม่มี,13.860307,100.8621713
2055,บริษัท สมาร์ท โฮมโปรดักส์ จำกัด,89/15 หมู่ที่ 10 ถ.ราชพฤกษ์ ต.บางกร่าง อ.เมืองนนทบุรี จ.นนทบุรี 11000,02-422-5975,ไม่มี,13.8521768,100.4491687
2056,เจริญทรัพย์ ฮาร์ดแวร์,111/22-23 หมู่ที่ 2 ถ.งามวงศ์วาน ต.บางเขน อ.เมืองนนทบุรี จ.นนทบุรี 11000,"580-7795, 580-7798",ไม่มี,13.8644401,100.4966038
2057,ปรีชาโลหะภัณฑ์,25/8-9 หมู่ที่ 6 ถนนกรุงเทพฯ - นนทบุรี ต.บางเขน อ.เมืองนนทบุรี จ.นนทบุรี 11000,081-6282278,ไม่มี,13.834901,100.6355713
2058,บริษัท พี.อาร์.ซี. แมททีเรียล จำกัด,47/6-9 หมู่ 5  ต.บางศรีเมือง อ.เมืองนนทบุรี จ.นนทบุรี 11000,02-447-8198-9,มี,13.827904,100.6563593
2059,โชคทวีพาร์ท แอนด์ เซอร์วิส,44/50 หมู่ที่ 10  ต.คลองสอง อ.คลองหลวง จ.ปทุมธานี 12120,02-520-3112,มี,14.0835886,100.6632848
2060,บริษัท ตั้งเชียงล้ง จำกัด,4/88 หมู่ที่ 1 ต.คลองสี่ อ.คลองหลวง จ.ปทุมธานี 12120,02-904-9510-12,ไม่มี,14.0231846,99.5341847
2061,บริษัท กนกจิตรค้าไม้ จำกัด,33/1 หมู่ที่ 5 ต.คลองห้า อ.คลองหลวง จ.ปทุมธานี 12120,02-524-0392,มี,14.0672169,100.8653022
2062,เทพอุดมทรัพย์,57/5 หมู่ 4 ต.ลำผักกูด อ.ธัญบุรี จ.ปทุมธานี 12110,02-546-1825,ไม่มี,14.0337251,99.5238578
2063,บริษัท โฮมแมททีเรียล จำกัด,70/2 หมู่ที่ 6 ถ.รังสิต-ปทุมธานี ต.บางพูน อ.เมืองปทุมธานี จ.ปทุมธานี 12000,02-958-7976-8,มี,13.9839459,100.512421
2064,ห้างหุ้นส่วนจำกัด ท่าทรายลิ้ม วัสดุก่อสร้าง,53/19 หมู่ที่ 2  ต.บางพูน อ.เมืองปทุมธานี จ.ปทุมธานี 12000,02-567-6305,มี,13.986843,101.7367583
2065,บริษัท ทองเอี่ยง วัสดุก่อสร้าง จำกัด,112/20 หมู่ 5 ต.บ้านกลาง อ.เมืองปทุมธานี จ.ปทุมธานี 12000,02-977-9659,มี,14.011861,99.9361033
2066,บริษัท ลุมพินีเพ้นท์ จำกัด,8/88  ต.บ้านฉาง อ.เมืองปทุมธานี จ.ปทุมธานี 12000,,มี,,
2067,บริษัท ลาดหลุมแก้ววัสดุก่อสร้าง จำกัด,81/10-11 หมู่ 3 ต.ระแหง อ.ลาดหลุมแก้ว จ.ปทุมธานี 12140,02-9763833-5,ไม่มี,14.0424628,100.5251363
2068,ห้างหุ้นส่วนจำกัด ท้อพดีไซน์เฮ้าส์ซิ่งโปรดักส์,3/99 หมู่ที่ 7 ต.ลาดสวาย อ.ลำลูกกา จ.ปทุมธานี 12150,02-533-2649,มี,13.9327537,100.6867412
2069,บริษัท ยอดรุ่งเรือง เพ้นท์ จำกัด,3/7 หมู่ที่ 21 ถ.นิมิตใหม่ ต.ลำลูกกา อ.ลำลูกกา จ.ปทุมธานี 12150,089-200-6333,ไม่มี,13.93239453,100.7517907
2070,บุญศิริ,56/2 ม.4 ต.คลองควาย อ.สามโคก จ.ปทุมธานี 12160,02-9773495,ไม่มี,14.0971079,100.6292617
2071,บริษัท ภัทรไพบูลย์ภัณฑ์ จำกัด,118 หมู่ที่ 5 ถ.ศูนย์ศิลปาชีพบางไทร-ปทุมธานี ต.เชียงรากใหญ่ อ.สามโคก จ.ปทุมธานี 12160,"02-975-0440, 02-975-0005",มี,14.0581511,101.796667
2072,บริษัท กิ่งแก้วค้าวัสดุ จำกัด,99/385 หมู่ที่ 3 ต.เชียงรากใหญ่ อ.สามโคก จ.ปทุมธานี 12160,,มี,14.0434302,99.9907544
2073,จิตร์นาวีค้าไม้,39/36 หมู่ 8 ถ.เลียบคลองสิบสอง ต.หนองสามวัง อ.หนองเสือ จ.ปทุมธานี 12170,02-9058847,มี,14.1206394,101.0000613
2074,ร้านบุญยังค้าวัสดุก่อสร้าง,144 หมู่ที่ 6 ต.บางบ่อ อ.บางบ่อ จ.สมุทรปราการ 10560,02-707-0737,มี,13.629101,100.9554943
2075,บุญยิ่งสุวรรณภูมิและวัสดุก่อสร้าง,55 หมู่ 5 ถ.ลาดกระบัง ต.เปร็ง อ.บางบ่อ จ.สมุทรปราการ 10560,0-2362-7894-5,มี,13.6883532,100.4316245
2076,บริษัท บ้านช้าง (2020) จำกัด,89/199 หมู่ที่ 12 ต.บางแก้ว อ.บางพลี จ.สมุทรปราการ 10540,02-063-7477,มี,,
2077,บริษัท ไทยเซ็นเตอร์ แมททีเรียล จำกัด,59/9-10 หมู่ที่ 4 ต.บางแก้ว อ.บางพลี จ.สมุทรปราการ 10540,02-753-5591-2,ไม่มี,13.6180459,100.744872
2078,เพาเวอร์ปาล์ม ฮาร์ดแวร์,55/5 หมู่ 10 ถ.เทพารักษ์ ต.บางปลา อ.บางพลี จ.สมุทรปราการ 10540,081-399-9857,มี,13.5961436,100.3652218
2079,บริษัท ธนพล เครือ พัฒนา จำกัด,89/31 หมู่ที่ 3 ต.บางพลีใหญ่ อ.บางพลี จ.สมุทรปราการ 10540,02-101-3140,มี,13.64297,100.6710203
2080,กิ่งแก้วเคหะภัณฑ์,84/26 หมู่ที่ 14  ต.ราชาเทวะ อ.บางพลี จ.สมุทรปราการ 10540,02-738-9150-1,ไม่มี,13.6848147,100.5252705
2081,บริษัท เพนท์ ช๊อป จำกัด,"200/25,200/26 หมู่ที่ 1 ต.บางเสาธง อ.บางเสาธง จ.สมุทรปราการ 10540",02-315-2988-9,มี,13.583809,100.4638473
2082,กลับเจริญเคหะภัณฑ์,248/19 หมู่ที่ 9 ซ.สุขสวัสดิ์ 76 ถ.สุขสวัสดิ์ ต.บางจาก อ.พระประแดง จ.สมุทรปราการ 10310,02-463-2275,ไม่มี,13.6194189,100.6573055
2083,พิชัยโลหะภัณฑ์,37/14 หมู่ที่ 3 ซ.สุขสวัสดิ์ 74 ถ.สุขสวัสดิ์ ต.บางจาก อ.พระประแดง จ.สมุทรปราการ 10130,02-464-2761,ไม่มี,,
2084,บริษัท ไม้ลายวิจิตร จำกัด,78/1 หมู่ที่ 6 ถ.ปู่เจ้าสมิงพราย ต.สำโรงใต้ อ.พระประแดง จ.สมุทรปราการ 10130,02-754-2197-9,ไม่มี,13.6497831,100.5598408
2085,บริษัท อินเตอร์ ซัพพลาย (1992) จำกัด,110 หมู่ที่ 2 ถ.สุขุมวิท ต.ท้ายบ้าน อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,02-323-3710,ไม่มี,,
2086,บริษัท เลิศศิริ สมุทรปราการ จำกัด,995 หมู่ที่ 2 ต.ท้ายบ้านใหม่ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,02-382-7451,ไม่มี,,
2087,บริษัท รวมกิจเจริญ เทรดดิ้ง จำกัด,11/33-35 หมู่ที่ 8 ต.ท้ายบ้านใหม่ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,02-389-5690,ไม่มี,,
2088,สามภพพาณิชย์,"558,84 หมู่ที่ 1 ถ.พุทธรักษา ต.ท้ายบ้านใหม่ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280",02-702-7450-1,ไม่มี,13.585171,100.7949898
2089,ห้างหุ้นส่วนจำกัด วนากิจรุ่งเรือง,988 หมู่ที่ 3  ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,02-753-1314,มี,13.6310721,99.6012924
2090,ห้างหุ้นส่วนจำกัด เทพารักษ์ ค้าวัสดุก่อสร้าง,555 หมู่ที่ 2 ถ.เทพารักษ์ ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,"02-385-0829, 02-385-0198, 02-385-0830",มี,13.620781,100.3872153
2091,ร้าน จ.รุ่งโรจน์เพ้นท์เวิร์ค,1358/19-20 หมู่ที่ 4 ถ.เทพารักษ์ ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,27581723,มี,13.644273,100.4115623
2092,บริษัท สยาม ที เอ็น วี อินเตอร์เทรด จำกัด,445/13 หมู่ที่ 6 ซ.แพรกษา 14 ถ.พุทธรักษา ต.แพรกษา อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,02-324-3409,มี,13.6917834,100.4135907
2093,หจก. ชัยถาวร (1999),199/1255 หมู่บ้านพฤกษา15 ม.3 ถ.บางพลี-ตำหรุ ต.แพรกษาใหม่ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,02-360-4061,ไม่มี,13.5433662,100.2425074
2094,ชาญพิสิฐพานิช,10/263 หมู่ 3 ถ.สุขุมวิท ต.สำโรงเหนือ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,02-759-1349,มี,13.6389305,100.6139763
2095,บริษัท ไทย-ซีโน่ เพ้นท์ (2553) จำกัด,88/169-170 หมู่ที่ 7 ต.สวนหลวง อ.กระทุ่มแบน จ.สมุทรสาคร 74110,02-813-7988,มี,13.676158,100.3169363
2096,ทวีทรัพย์. วัสดุภัณฑ์,152/5 หมู่ที่ 3 ต.สวนหลวง อ.กระทุ่มแบน จ.สมุทรสาคร 74110,,มี,,
2097,บริษัท สาริน โฮมโปร จำกัด,88/9 หมู่ 7 ต.โคกขาม อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,034-451284,มี,13.5633136,100.6938298
2098,บริษัท โคเมริ (ประเทศไทย) จำกัด,91/1 อาคารไชโย ชั้นที่ 11 ห้องเลขที่ 1105 ถ.พระราม 9 แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310,,ไม่มี,,
2099,บริษัท สยามโกลบอลเฮ้าส์ จำกัด(มหาชน) สาขากุฉินารายณ์,298 หมู่ที่ 15  ต.บัวขาว อ.กุฉินารายณ์ จ.กาฬสินธุ์ 46110,043-519-777,มี,,
2100,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาบ่อวิน),274/11 หมู่ที่ 3 ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี 20230,02-103-3811,มี,,
2101,บริษัท สยามโกลบอลเฮ้าส์ จำกัด(มหาชน) สาขาเวียงป่าเป้า,154 หมู่ที่ 5 ต.เวียง อ.เวียงป่าเป้า จ.เชียงราย 57170,043-519-777,มี,,
2102,บริษัท สยามโกลบอลเฮ้าส์ จำกัด(มหาชน) สาขากบินทร์บุรี,346 หมู่ที่ 9 ต.เมืองเก่า อ.กบินทร์บุรี จ.ปราจีนบุรี 25240,043-519-777,ไม่มี,,
2103,บริษัท สยามโกลบอลเฮ้าส์ จำกัด(มหาชน) สาขาพยัคฆภูมิพิสัย,542 หมู่ที่ 16 ต.ปะหลาน อ.พยัคฆภูมิพิสัย จ.มหาสารคาม 44110,043-519-777,มี,,
2104,บริษัท ซีอาร์ซี ไทวัสดุ จำกัด (สาขาสุขสวัสดิ์),119/201 หมู่ที่ 14 ต.บางพึ่ง อ.พระประแดง จ.สมุทรปราการ 10130,02-103-3811,มี,,
2105,บริษัท ดูโฮม จำกัด (มหาชน),37-47 ถ.ศรีมงคล ต.วารินชำราบ อ.วารินชำราบ จ.อุบลราชธานี 34190,075-820-664,ไม่มี,,
2106,บริษัท ดูโฮม จำกัด (มหาชน),37-47 ถ.ศรีมงคล ต.วารินชำราบ อ.วารินชำราบ จ.อุบลราชธานี 34190,045-352-888,มี,,
2107,,,,ไม่มี,,
2108,ทองประเสริฐ,129/360 มบ.เพชรสยาม 3 ซ.บางบอน 3 ซอย 4 ถ.บางบอน3 แขวงหลักสอง เขตบางแค กรุงเทพมหานคร 10160,086-400-2254,ไม่มี,,
2109,ห้างหุ้นส่วนจำกัด คชาชีพ,928 หมู่ที่ 2 ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่ 81150,075-813-959,ไม่มี,,
2110,เชนทร์ออโต้,94/7 หมู่ที่ 3 ถ.เพชรเกษม ต.คลองท่อมใต้ อ.คลองท่อม จ.กระบี่ 81120,086-946-6616,มี,7.9156957,98.3682641
2111,บริษัท ไพศาลพาณิชย์ (1999) จำกัด,39/8 หมู่ที่ 2 ต.ทรายขาว อ.คลองท่อม จ.กระบี่ 81170,088-861-5522,ไม่มี,,
2112,ไพศาล พาณิชย์,39/8 หมู่ที่ 2 ต.ทรายขาว อ.คลองท่อม จ.กระบี่ 81170,088-861-5522,ไม่มี,,
2113,ปลายพระยา วัสดุก่อสร้าง,105  ถ.อ่าวลึก-พระแสง ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่ 81160,,มี,8.5194135,98.6364819
2114,บริษัท ศรีเจริญ โฮมเซ็นเตอร์ จำกัด,222 หมู่ที่ 2 ต.กระบี่น้อย อ.เมืองกระบี่ จ.กระบี่ 81000,075-701-501-3,มี,8.0587216,99.0137451
2115,ร้านกวงเชียงหลี,62/14 หมู่ที่ 11 ต.กระบี่น้อย อ.เมืองกระบี่ จ.กระบี่ 81000,075-701-101,ไม่มี,8.090202,98.90613
2116,บริษัท ทรงพรค้าไม้ (2008) จำกัด,29/12 หมู่ 11 ต.กระบี่น้อย อ.เมืองกระบี่ จ.กระบี่ 81000,075-621269,มี,8.1075715,98.9391994
2117,บริษัท ภูสิทธิ์วู้ดโปร แอนด์ เดคคอร์เรชั่น จำกัด,1/59  ถ.วัชระ ต.กระบี่ใหญ่ อ.เมืองกระบี่ จ.กระบี่ 81000,075-663-955,ไม่มี,,
2118,บริษัท ทับปริก เคหะภัณฑ์ จำกัด,28/2 หมู่ที่ 6 ต.ทับปริก อ.เมืองกระบี่ จ.กระบี่ 81000,075-701-810,มี,8.1352141,98.8629844
2119,หจก. กระบี่อำนวยทรัพย์,88/25-26 ถ.มหาราช ต.ปากน้ำ อ.เมืองกระบี่ จ.กระบี่ 81000,075-612541-2,มี,10.501934,99.143767
2120,ร้าน พิทยาภัณฑ์วัสดุก่อสร้าง,90 หมู่ที่ 5 ต.ลำทับ อ.ลำทับ จ.กระบี่ 81120,075-643-109,มี,8.107789,98.925647
2121,โคกยางวัสดุก่อสร้าง,173 หมู่ที่ 4 ต.โคกยาง อ.เหนือคลอง จ.กระบี่ 81130,07-560-3068,ไม่มี,8.079364,99.6555543
2122,จารุวรรณซีเมนต์บล็อก,26/3 หมู่ที่ 3 ถ.เพชรเกษม ต.บ้านกลาง อ.อ่าวลึก จ.กระบี่ 81110,075-665-558,ไม่มี,8.3543686,99.5976829
2123,อ่าวลึกก่อสร้าง,147/11 หมู่ที่ 7 ถ.เพชรเกษม ต.อ่าวลึกใต้ อ.อ่าวลึก จ.กระบี่ 81110,075-610-914,ไม่มี,8.3977816,98.7425777
2124,หจก. เจริญพันธ์ - พงศ์พันธ์,129/6 หมู่ที่ 7 ต.อ่าวลึกใต้ อ.อ่าวลึก จ.กระบี่ 81110,075-610-741-2,ไม่มี,8.393263,98.2569693
2125,บริษัท ฮ.โฮม จำกัด,168 หมู่ที่ 10 ต.ด่านมะขามเตี้ย อ.ด่านมะขามเตี้ย จ.กาญจนบุรี 71260,,มี,13.856253,100.3991583
2126,โทนไม้ไทย,55/3 หมู่ที่ 6 ต.ลิ่นถิ่น อ.ทองผาภูมิ จ.กาญจนบุรี 71180,,ไม่มี,,
2127,เจดีย์ภัณฑ์,139/7 หมู่ที่ 3 ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี 71240,"034-595-102, 034-595-165",มี,15.1468418,104.8910592
2128,ร้าน ภูมินทร์ค้าวัสดุ,105 หมู่ที่ 11 ถ.สัญจรราชกิจ ต.กมลาไสย อ.กมลาไสย จ.กาฬสินธุ์ 46130,(043)899-193,ไม่มี,16.3271654,103.9845039
2129,อุดมทรัพย์,181 หมู่ 5  ต.หนองผือ อ.เขาวง จ.กาฬสินธุ์ 46160,043-859499,ไม่มี,16.726106,98.5681223
2130,ท่าคันโทวัสดุ,355 หมู่ที่ 1 ต.นาตาล อ.ท่าคันโท จ.กาฬสินธุ์ 46190,043-877-258,มี,16.912425,100.2454863
2131,หจก. ก.เจริญคอนกรีต (888),328/1-2-3 ถ.ธนะพล ต.กาฬสินธุ์ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ 46000,043-811-058,มี,16.4358905,103.5124534
2132,ร้านศิริชัยวัสดุก่อสร้าง,82 หมู่ที่ 8 ต.หัวงัว อ.ยางตลาด จ.กาฬสินธุ์ 46120,086-230-3216,ไม่มี,16.335498,102.6568263
2133,หจก. ธนาผล ฮาร์ดแวร์,1242 หมู่ที่ 1 ต.สลกบาตร อ.ขาณุวรลักษบุรี จ.กำแพงเพชร 62140,055-771365,ไม่มี,15.993013,99.7977473
2134,สุขสมบูรณ์ค้าไม้,189 หมู่ 2 ต.ท่ามะเขือ อ.คลองขลุง จ.กำแพงเพชร 62120,055-863248,มี,16.224792,105.0023253
2135,นภาภัณฑ์คอนกรีต,2 หมู่ที่ 10 ต.ทุ่งทราย อ.ทรายทองวัฒนา จ.กำแพงเพชร 62190,055-732-060,ไม่มี,16.288601,101.9413543
2136,ไทรงามวัสดุ,211 หมู่ที่ 3 ต.ไทรงาม อ.ไทรงาม จ.กำแพงเพชร 62150,055-791-053,ไม่มี,16.4756787,102.9450567
2137,หจก. วังทองค้าวัสดุ 2016,13 หมู่ที่ 15 ต.นิคมทุ่งโพธิ์ทะเล อ.เมืองกำแพงเพชร จ.กำแพงเพชร 62000,055-854-681,มี,,
2138,บริษัท ศรีชัย โฮม เอ็กเพรส 2008 จำกัด,432 หมู่ที่ 7  ต.หนองโน อ.กระนวน จ.ขอนแก่น 40170,043-923-001-2,มี,16.7027689,98.5362026
2139,ร้าน สันติวัสดุก่อสร้าง,253 หมู่ที่ 4 ถ.แจ้งสนิท ต.ชนบท อ.ชนบท จ.ขอนแก่น 40180,043-286184,มี,,
2140,หจก. สหภัณฑ์ชุมแพ (1989),183 หมุ่ที่ 1 ถ.ราษฎร์บำรุง ต.ชุมแพ อ.ชุมแพ จ.ขอนแก่น 40130,"043-311024, 311187",ไม่มี,16.527889,102.1373579
2141,บริษัท ซีเมนต์ไทยโฮมมาร์ทน้ำพองพัฒน์ จำกัด,404 หมู่ที่ 15 ถ.มิตรภาพ ต.น้ำพอง อ.น้ำพอง จ.ขอนแก่น 40310,,มี,16.731765,98.5718583
2142,ห้างหุ้นส่วนจำกัด หงส์ทองวัสดุก่อสร้าง (2006),265 หมู่ที่ 10  ต.หนองกุง อ.น้ำพอง จ.ขอนแก่น 40140,043-431-232,ไม่มี,16.707777,102.8889683
2143,คงปิยะวัสดุก่อสร้าง,89/16 ถ.มิตรภาพ ต.ในเมือง อ.เมืองขอนแก่น จ.ขอนแก่น 40000,043-334142-3,มี,16.4337475,102.8342801
2144,หจก. สันติพลเคหะภัณฑ์,224/18-19 หมู่ที่ 6 ถ.ประชาสโมสร ต.ในเมือง อ.เมืองขอนแก่น จ.ขอนแก่น 40000,043-337-777,มี,16.4305739,102.8403034
2145,บริษัท แม็กซ์โฮม แอนด์ เดคคอร์ จำกัด,999 หมู่ที่ 7 ต.เมืองเก่า อ.เมืองขอนแก่น จ.ขอนแก่น 40000,,มี,16.386915,101.2142633
2146,ร้านวานิช,135/1 หมู่ที่ 3 ถ.เจนจบทิศ ต.หนองสองห้อง อ.หนองสองห้อง จ.ขอนแก่น 40190,043-491-017,มี,15.7183922,100.1178304
2147,บริษัท นำชัย โฮมเซนเตอร์ จำกัด,127 หมู่ที่ 12 ต.โคกสูง อ.อุบลรัตน์ จ.ขอนแก่น 40250,063-445-656,มี,,
2148,หจก. เลิศรัตน์วัสดุ,300 หมู่ที่ 16 ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี 22160,098-258-2157,มี,13.359301,100.991819
2149,หจก. ส.โลหะภัณฑ์ โฮมเซ็นเตอร์,17/6 หมู่ที่ 1 ต.บ่อ อ.ขลุง จ.จันทบุรี 22110,,ไม่มี,,
2150,อัมพรวัสดุบ้าน,54/1 หมู่ที่ 3 ถ.สุขุมวิท ต.ทุ่งเบญจา อ.ท่าใหม่ จ.จันทบุรี 22170,039-395-154,มี,13.927464,100.480548
2151,ร้านชุมแสงวิศวกรรม,69 หมู่ที่ 12 ต.นายายอาม อ.นายายอาม จ.จันทบุรี 22160,,ไม่มี,,
2152,อาณาจักรประตูม้วน,128/30 ม.13 ต.นายายอาม อ.นายายอาม จ.จันทบุรี 22160,081-8364237,มี,12.7606082,101.8562866
2153,หจก. วรรณรัตน์วัสดุ,16/2 หมู่. 9 ต.เกาะขวาง อ.เมืองจันทบุรี จ.จันทบุรี 22000,039-450-114,มี,12.5545847,99.9615171
2154,89 คัลเลอร์,26/14 หมู่ที่ 1 ต.เกาะขวาง อ.เมืองจันทบุรี จ.จันทบุรี 22000,039-323-239,มี,12.569476,102.101617
2155,บริษัท ศิริเจริญ โฮมสแตนดาร์ด จำกัด,51 หมูที่ 1 ต.ท่าช้าง อ.เมืองจันทบุรี จ.จันทบุรี 22000,039-498-585,ไม่มี,13.488743,102.19179
2156,ห้างหุ้นส่วนจำกัด สหเจริญโยธาการ,45/1 หมู่ที่ 13  ต.พลับพลา อ.เมืองจันทบุรี จ.จันทบุรี 22000,039-354-444,ไม่มี,12.569476,102.101617
2157,บริษัท นิยมทรัพย์ซัพพลาย จำกัด,24 หมู่ที่ 4  ต.พิมพา อ.บางปะกง จ.ฉะเชิงเทรา 24180,038-595-233,มี,13.62904227,100.9577025
2158,จรรพร วัสดุก่อสร้าง,5/5 หมู่ 8  ต.บางขวัญ อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,,มี,13.74827782,101.0780353
2159,บริษัท วีอาร์ เซรามิค จำกัด,307 หมู่ที่ 1 ต.เขาไม้แก้ว อ.บางละมุง จ.ชลบุรี 20150,094-925-0444,มี,12.96037844,101.0516081
2160,บริษัท สุธาพรค้าวัสดุ จำกัด,2/4 หมู่ที่ 7 ต.โป่ง อ.บางละมุง จ.ชลบุรี 20150,038-227230,มี,12.95180578,100.9881192
